Code,cycles,P25_min,P50_min,P75_min
002869.SZ,33,2884.7304833333333,10077.444183333333,18699.05265
002870.SZ,23,5046.488066666667,11502.350833333334,15103.943183333333
002871.SZ,9,1348.727,2876.699833333333,12942.878666666667
002872.SZ,31,4304.872841666666,7159.200483333333,11402.279833333334
002873.SZ,20,9682.45775,17272.516008333332,22322.502650000002
002875.SZ,2,3246.104666666667,5055.880666666667,6865.656666666668
002876.SZ,52,2876.749004166667,7188.249416666667,14760.506583333332
002877.SZ,26,1442.5400458333334,4321.73875,14061.80515
002878.SZ,11,2863.7811666666666,7199.551516666666,26646.791908333333
002879.SZ,7,8635.140158333334,17267.301166666668,45973.56625833333
002880.SZ,3,11486.03525,12917.820833333333,110862.152825
002881.SZ,6,5391.122125,8634.103166666668,17280.433845833333
002882.SZ,21,10081.992166666667,17275.0395,21632.387666666666
002883.SZ,23,3602.5195,12983.850333333334,28071.245425
002884.SZ,2,5659.709316666666,7049.058149999999,8438.406983333332
002885.SZ,3,6466.2609999999995,10006.024666666666,12914.369999999999
002886.SZ,13,5749.040483333333,10070.8875,17279.68833333333
002887.SZ,23,1451.2131583333335,7185.3235,28792.860741666664
002888.SZ,37,2856.205,4321.836166666667,10082.902016666667
002889.SZ,20,5400.508679166666,9358.472091666667,14400.461824999998
002890.SZ,1,1.68915,1.68915,1.68915
002891.SZ,7,4288.880991666667,8629.617666666667,19426.278
002892.SZ,7,5033.702083333334,8636.090666666667,30973.615175
002893.SZ,5,2873.3775166666665,5759.8275,11518.38035
002895.SZ,11,7905.416499999999,20186.569016666668,34579.01898333333
002896.SZ,36,5040.202166666667,10078.980325,20156.011291666666
002897.SZ,20,8638.143666666667,26641.028675,32383.116720833335
002898.SZ,14,1439.9744541666666,2168.255491666667,8649.015279166666
002899.SZ,21,4304.699666666666,15841.1615,28817.705166666667
002900.SZ,19,5041.337916666667,8523.753666666667,37444.847083333334
002901.SZ,24,6851.730529166667,19324.0396,25485.313108333332
002902.SZ,31,2879.4407333333334,7203.48,16560.894258333334
002903.SZ,16,2518.52465,7927.516333333333,17277.479241666668
002905.SZ,1,4388.37585,4388.37585,4388.37585
002906.SZ,18,8114.055029166667,16451.436508333332,34625.890654166666
002907.SZ,9,2879.872,7183.246166666667,20165.827316666666
002908.SZ,16,4317.917791666667,11417.251,17275.805495833334
002909.SZ,31,2884.3984083333335,9819.2315,18808.304
002910.SZ,27,5788.724166666667,11596.012666666667,19432.967
002912.SZ,10,3240.5390541666666,8631.211991666667,16477.318804166665
002913.SZ,11,4304.885508333333,20145.0575,55459.428666666674
002915.SZ,3,2160.8491583333334,2881.9828166666666,5761.625408333333
002916.SZ,29,5765.006983333334,10292.753666666667,20085.537016666665
002917.SZ,12,19428.62583333333,32375.62741666667,52913.79416666667
002918.SZ,18,7200.289154166667,13695.654833333334,34918.2435125
002919.SZ,9,11533.771683333332,18661.6165,31685.705516666665
002920.SZ,3,2114.006083333333,2813.5471666666667,10033.025916666667
002921.SZ,21,1452.5281666666667,7195.411483333333,19915.077483333334
002922.SZ,13,10070.768333333333,23055.473833333333,38873.907483333336
002923.SZ,8,1471.171,5586.243158333334,10255.912458333332
002925.SZ,13,5574.1595,19905.649333333335,25933.712666666666
002927.SZ,26,2881.6211416666665,7204.888991666667,14041.4881375
002928.SZ,13,10289.90965,21573.29415,47508.1415
002929.SZ,9,9805.32385,20149.094166666666,31676.015316666668
002930.SZ,2,27677.909587500002,30903.544508333332,34129.17942916667
002931.SZ,15,2875.5734916666665,5754.067333333333,8642.058825
002932.SZ,5,7191.375983333333,10087.799816666668,20167.739483333335
002933.SZ,36,4322.554554166667,9380.092166666667,18724.338254166665
002935.SZ,2,716.5670833333335,1431.2176666666667,2145.86825
002936.SZ,4,4651.050291666666,6474.729841666667,9007.566716666666
002937.SZ,4,2122.1774166666664,4286.215991666666,11903.126654166666
002938.SZ,9,25935.450166666666,39070.113183333335,57556.79018333333
002940.SZ,6,3260.0189458333334,6521.62925,13017.751791666666
002941.SZ,19,7133.065008333333,17011.592333333334,39613.009658333336
002942.SZ,3,2879.519991666667,4319.840333333334,14374.346083333334
002943.SZ,13,2876.925,8633.782683333333,12977.335983333332
002945.SZ,15,5024.73975,16018.08915,49598.53684166667
002946.SZ,8,13864.797516666667,19202.094916666665,60386.70858333333
002947.SZ,6,11439.532408333333,19423.469591666668,29580.7174875
002948.SZ,1,28727.270166666665,28727.270166666665,28727.270166666665
002949.SZ,24,5035.9642791666665,11503.19175,30558.15832916667
002950.SZ,3,6403.729241666666,9921.4155,34472.889416666665
002951.SZ,24,2523.255666666667,5145.761658333333,10057.9250125
002952.SZ,45,2893.8475,7198.9963333333335,14391.279666666667
002953.SZ,2,6841.849208333333,10785.080916666668,14728.312625000002
002955.SZ,24,6836.784,10092.104183333333,21926.582583333333
002956.SZ,8,8236.2990875,18024.29475,42440.32034583333
002957.SZ,25,5761.243483333334,11497.258166666667,20178.31151666667
002958.SZ,1,12671.754,12671.754,12671.754
002959.SZ,33,4275.293183333333,9844.73615,23005.042333333335
002960.SZ,10,8751.914541666667,10895.854991666667,35464.23092916667
002961.SZ,8,5714.541720833333,16564.52091666667,40251.27356666666
002962.SZ,19,2161.0050083333335,10074.228333333333,15846.032916666667
002963.SZ,23,4973.909333333333,15841.9325,28125.95031666667
002965.SZ,5,14371.043816666666,14399.064316666667,21590.868
002966.SZ,1,125341.2345,125341.2345,125341.2345
002967.SZ,7,17993.82935,27369.07015,38260.270241666665
002968.SZ,8,1451.1806666666666,2767.6912416666664,10819.3777875
002969.SZ,32,4501.657833333334,10081.509758333334,19074.472220833333
002970.SZ,16,1443.9957166666668,2884.856083333333,19430.3616125
002971.SZ,3,7887.0436666666665,14388.283833333333,20875.928083333332
002972.SZ,14,1423.8752583333335,2875.3595833333334,15838.801375
002973.SZ,5,11535.053183333333,33114.23,33120.967666666664
002975.SZ,29,2873.1071666666667,10065.598516666667,21595.621166666668
002976.SZ,50,1439.3336541666665,5763.545491666667,11520.836945833333
002977.SZ,33,2916.7446666666665,10057.354,20163.445833333335
002978.SZ,7,33096.45598333333,47526.37266666667,101354.03768333333
002979.SZ,14,6102.749374999999,30953.036675,53269.976
002980.SZ,16,6847.734208333333,10059.835416666667,24478.213375
002981.SZ,8,10085.170625,25193.947816666667,43921.52907916667
002982.SZ,8,186.102375,4322.813425,18509.808608333333
002983.SZ,7,2913.784258333333,10079.921,21703.059825
002984.SZ,2,3044.2051666666666,3396.5143333333335,3748.8235
002985.SZ,2,2637.0011541666668,3686.429825,4735.858495833334
002986.SZ,1,30.49285,30.49285,30.49285
002987.SZ,10,10855.801420833333,15100.596091666666,19421.1128625
002988.SZ,27,3498.7660833333334,10071.906483333334,20891.653508333333
002989.SZ,18,7563.2546250000005,14398.613500000001,34196.267329166665
002990.SZ,30,6112.731070833333,12234.070183333333,22475.601220833334
002991.SZ,10,4677.93975,7892.307325,13318.556416666666
002992.SZ,74,2863.180516666667,5744.891425,10064.586958333333
002993.SZ,4,15672.364333333335,20794.490416666667,21985.41975
002995.SZ,22,3224.5569708333333,10079.617583333333,17993.843845833333
002996.SZ,3,26531.954575,31688.961316666668,51120.005075
002997.SZ,21,8421.488333333333,14388.459166666667,31860.66298333333
002998.SZ,12,10433.543545833332,25209.972916666666,43882.38037083333
002999.SZ,12,1439.8211375,4322.362999999999,16176.909304166667
003000.SZ,14,10686.696,24498.408925,54850.32970833333
003001.SZ,30,3240.00335,7206.634,17630.99055833333
003002.SZ,1,23045.907683333335,23045.907683333335,23045.907683333335
003003.SZ,15,5030.3355833333335,17298.011316666667,33807.84949166667
003004.SZ,48,2496.476791666667,5760.925583333334,15838.175599999999
003005.SZ,38,2879.0899541666668,7812.713591666667,16919.589720833334
003006.SZ,7,4289.941075000001,7152.24315,26677.791166666666
003007.SZ,19,9329.579016666667,14399.517,20878.81766666667
003008.SZ,30,4313.124579166667,10055.469591666668,19443.250529166668
003009.SZ,21,8537.126,14335.122333333333,24477.636683333334
003010.SZ,20,3955.3674625,5758.197916666666,27001.441858333335
003011.SZ,8,4685.225758333333,15841.858499999998,26271.6335
003012.SZ,12,3854.5125,7165.685583333334,34197.83879583333
003013.SZ,1,1.6426666666666667,1.6426666666666667,1.6426666666666667
003015.SZ,34,2880.7367875,7199.734491666666,18717.948916666668
003016.SZ,19,7192.745825,12952.2575,29474.238833333333
003017.SZ,7,707.4341583333334,8605.561983333333,12250.707658333333
003018.SZ,23,5757.561416666666,8649.117666666667,20849.280658333333
003019.SZ,12,2525.239375,6476.662083333333,13307.648620833334
003020.SZ,4,11164.411587499999,15114.823591666667,16543.765758333335
003021.SZ,19,2876.3134250000003,7184.527516666667,10081.532658333334
003022.SZ,5,20375.361833333332,24492.394483333333,38630.91515
003023.SZ,22,4317.954975,11525.303583333334,27002.359
003025.SZ,5,2877.7618333333335,4319.787333333334,10076.012983333334
003026.SZ,46,2879.6092083333333,8635.682583333333,14761.9126625
003027.SZ,33,1442.3558333333333,7195.443683333333,11521.7085
003028.SZ,34,7988.871375,11504.157841666667,19785.133129166665
003029.SZ,28,6823.446029166667,10068.994266666667,19427.0382875
003030.SZ,24,3963.5258625,12941.411825,25920.208829166666
003031.SZ,80,2884.6683791666665,5753.345499999999,8651.721179166667
003032.SZ,45,1442.6688166666668,7195.242,11536.996833333333
003033.SZ,26,3598.099083333333,10080.581266666668,19422.623708333333
003035.SZ,7,1410.494925,5748.64665,15837.147416666667
003036.SZ,17,7195.226833333333,12963.332983333334,37405.465833333335
003037.SZ,38,2865.799720833333,5860.7119999999995,16610.481004166668
003038.SZ,23,2878.056758333333,8635.5785,14397.939083333333
003039.SZ,5,7179.066666666667,7391.020833333333,49039.32483333333
003040.SZ,4,2.3232458333333335,3.4330083333333334,364.9455125
003041.SZ,24,2870.566658333333,5042.779916666666,14758.386804166666
003042.SZ,30,4312.858291666666,10803.502341666666,21589.034691666668
003043.SZ,38,2869.6207458333333,5750.661933333333,19792.10134166667
003816.SZ,1,264984.93333333335,264984.93333333335,264984.93333333335
300001.SZ,5,6946.58065,30523.135983333334,33134.721333333335
300002.SZ,4,43932.476420833336,74162.22850833333,99711.66797083332
300003.SZ,8,37437.923070833334,53836.948925000004,69182.1124625
300004.SZ,29,4318.133016666667,11532.727333333334,17266.098516666665
300006.SZ,45,2812.1535,7177.430016666666,10120.673
300007.SZ,1,41757.4095,41757.4095,41757.4095
300008.SZ,23,9308.437916666666,17260.929333333333,27988.342091666666
300010.SZ,6,2864.4537333333333,3539.813491666667,6229.40775
300011.SZ,14,5766.497541666667,18715.76525,22672.162833333332
300012.SZ,17,14398.3495,18728.432516666668,34759.045333333335
300013.SZ,86,1445.9898666666668,4318.208658333333,8114.362525
300014.SZ,7,1443.0847583333334,2830.69915,6361.215258333334
300015.SZ,4,31509.131070833333,47402.65825,63714.398100000006
300016.SZ,23,7221.471183333333,14147.421,19407.54525
300017.SZ,1,10100.66165,10100.66165,10100.66165
300018.SZ,14,7127.949345833334,28078.851666666666,58862.726404166664
300019.SZ,28,5747.2428375,9351.375075,24400.387708333335
300020.SZ,115,1435.7072583333334,2871.0371666666665,4320.356666666667
300021.SZ,22,4632.7559125,8691.97875,24804.676079166667
300022.SZ,30,2883.1749625,9358.296583333333,16848.4641625
300024.SZ,10,29875.192320833336,40343.50283333333,51535.39629583333
300025.SZ,18,7564.307629166666,20313.770324999998,32589.03874166667
300026.SZ,23,4819.606758333333,10029.323833333334,21534.655408333332
300027.SZ,34,1442.9577666666667,4294.640574999999,7199.286029166667
300029.SZ,37,1440.1698333333334,2888.9953166666664,8637.348516666667
300030.SZ,45,1711.866,4319.90315,10079.724666666667
300031.SZ,14,11511.563795833334,19432.108399999997,34370.665179166666
300032.SZ,49,4284.6385,7183.67385,11501.813166666667
300033.SZ,59,2859.4339916666668,5772.58865,13008.381833333333
300034.SZ,4,9002.5226625,12241.095833333333,14390.0484125
300035.SZ,17,14404.628,27298.664666666667,33156.399
300036.SZ,21,7215.237,11516.117483333333,18709.929333333333
300037.SZ,39,5685.910741666667,8523.827016666666,15139.954000000002
300039.SZ,2,14750.913654166667,23758.740658333332,32766.567662499998
300040.SZ,16,5046.35675,23038.377075,46793.84382916667
300041.SZ,4,8620.586291666667,31685.095833333333,66257.7209625
300042.SZ,45,4314.789333333333,8630.331016666667,14384.467333333334
300043.SZ,69,2840.2463166666666,4324.481983333333,8645.980316666666
300044.SZ,34,2884.5554625,8628.225166666667,12593.696125
300045.SZ,30,3240.1332625,9361.237008333334,19799.3498875
300046.SZ,19,5043.0355,8641.360316666667,28078.311175000003
300047.SZ,16,3972.0025749999995,11519.731333333333,27002.885004166666
300048.SZ,3,712.55375,1348.8993333333333,4984.923083333333
300049.SZ,36,4323.918908333333,10106.587508333334,18719.729195833334
300050.SZ,61,2812.945166666667,4315.32235,10010.271333333334
300051.SZ,10,2519.6289291666667,9363.146991666667,18000.37008333333
300052.SZ,27,3598.766925,12959.70085,27362.464591666667
300053.SZ,8,5760.125879166667,12234.369158333333,19430.938625
300054.SZ,8,7577.468870833333,22895.535,38901.909295833335
300055.SZ,11,20144.442416666665,26016.294333333335,45931.13315833333
300056.SZ,30,4681.966875,8662.5915,19451.0365125
300057.SZ,17,4268.888983333333,8636.96815,18706.166816666668
300058.SZ,14,11519.330529166666,15085.333583333333,19410.749316666668
300061.SZ,26,2879.2310708333334,8510.358758333334,14759.956125
300062.SZ,8,7187.060995833333,13660.459583333333,23408.8802625
300063.SZ,52,2880.5644708333334,6468.907325,14373.082054166665
300066.SZ,50,2868.7032125,5651.123083333334,10091.047291666666
300067.SZ,17,1440.26315,8638.560016666666,10079.899166666666
300068.SZ,18,6111.359166666667,16563.15375,45361.81833333333
300069.SZ,2,16859.949708333334,23714.023416666663,30568.097124999997
300070.SZ,15,4900.82665,8629.782983333333,28783.288258333334
300071.SZ,67,2154.3408416666666,4321.429683333334,8623.818766666667
300072.SZ,74,1447.0278208333334,4316.686241666666,8637.827445833333
300073.SZ,18,4323.359208333333,16557.841249999998,52049.08825
300074.SZ,36,2882.4966208333335,9351.286250000001,16202.246891666666
300075.SZ,23,6401.523158333333,13007.713683333333,23626.354433333334
300076.SZ,42,1451.9604166666668,7904.624908333333,15888.973795833333
300077.SZ,19,5657.655008333333,13167.886516666667,30214.457575
300078.SZ,9,2879.0065,7202.443183333334,14389.950666666668
300080.SZ,45,4060.297016666667,5757.18435,11467.11085
300081.SZ,66,2853.5678374999998,5738.743833333334,11517.491212500001
300082.SZ,22,7221.7657625,15825.429758333332,24790.894375
300083.SZ,11,18011.741008333334,40286.94051666667,51094.63283333334
300084.SZ,28,6843.877220833333,10775.830175,18729.909583333334
300085.SZ,25,5754.867833333334,8601.122983333333,17360.070833333335
300086.SZ,4,3239.6613208333333,5026.1484083333335,9709.058458333333
300087.SZ,5,12949.656816666668,23094.04435,30214.35115
300088.SZ,19,6477.099583333334,19992.359666666667,45349.777083333334
300091.SZ,97,1442.6105,4249.229666666667,7192.745333333333
300092.SZ,36,3771.173620833333,10070.427083333332,17640.4897625
300093.SZ,71,1442.4439833333333,4326.49085,10078.78575
300094.SZ,8,3589.4128375,11517.293249999999,15106.861550000001
300095.SZ,1,1453.0088166666667,1453.0088166666667,1453.0088166666667
300096.SZ,16,1442.8425375,2877.182083333333,5759.295791666666
300097.SZ,32,2880.3764625,10113.8934,19065.598295833333
300098.SZ,3,10083.489666666668,18711.7845,19438.7195
300099.SZ,15,8652.614416666667,18710.289316666665,56154.786250000005
300100.SZ,14,7527.815129166667,18002.581083333334,26152.6942375
300101.SZ,15,4404.987408333333,7189.127333333333,18011.090174999998
300102.SZ,17,5564.318183333334,21570.798833333334,30305.697183333334
300103.SZ,7,3596.806083333333,4318.9113333333335,7195.835416666667
300105.SZ,2,3298.8752916666663,3721.246583333333,4143.617875
300106.SZ,40,2887.5069083333337,8635.188416666668,17647.788125
300107.SZ,14,1439.2263041666668,8625.878,10799.558625000001
300108.SZ,131,1433.8735,2862.3426666666664,5493.386575
300109.SZ,3,13708.932566666666,19949.693483333333,29396.990325
300110.SZ,22,8660.2866625,15126.617750000001,21596.385454166666
300111.SZ,32,2764.1407916666667,7185.633333333333,10420.006208333332
300112.SZ,13,2873.4121666666665,8674.002666666667,27361.797183333332
300113.SZ,28,2880.0732125,10904.336091666668,27014.17009583333
300114.SZ,10,4196.700545833333,7912.0214166666665,19060.6537875
300115.SZ,4,7465.026291666667,15070.3045,25218.267083333332
300117.SZ,2,2317.9562,4423.961916666667,6529.967633333334
300118.SZ,25,8645.755816666666,14391.161166666667,25898.853666666666
300119.SZ,3,9371.498241666668,15854.466666666667,38089.22758333333
300120.SZ,27,2887.643991666667,14400.3175,21449.969833333336
300121.SZ,10,8254.760070833334,13580.318325,28408.757120833336
300122.SZ,38,2871.056595833333,7899.124591666667,21228.181220833332
300123.SZ,8,1431.5102208333333,3610.630575,8278.337958333334
300124.SZ,8,13318.138470833333,18668.117508333333,32601.153416666668
300125.SZ,3,4191.838075,7188.617816666667,12940.961566666665
300126.SZ,22,5740.966125000001,21579.866583333333,35998.99612083333
300127.SZ,23,7174.251916666666,11520.222316666666,20890.746925
300128.SZ,5,8636.20135,10090.41635,11509.828016666666
300129.SZ,1,10055.280816666667,10055.280816666667,10055.280816666667
300131.SZ,25,4324.171,10021.259833333334,27318.711833333335
300132.SZ,20,6649.752958333333,12211.753341666667,22008.368495833332
300133.SZ,10,26287.7162375,33837.40358333333,51805.90183333334
300134.SZ,25,7190.19935,10069.988666666666,15839.377683333334
300135.SZ,50,2884.241845833333,7199.508675,12588.750708333333
300136.SZ,16,16897.03874583333,24479.339350000002,35274.396875
300137.SZ,14,3244.6058666666668,15722.395083333333,29516.29625
300138.SZ,8,3443.974420833333,8607.856666666667,14393.378579166667
300139.SZ,38,3240.00375,7901.498675000001,12600.543383333334
300140.SZ,13,11224.962166666666,18723.32015,22891.13135
300141.SZ,44,2872.9851333333336,7183.085408333333,11520.4984625
300142.SZ,22,4332.306216666667,11390.561416666667,31378.794966666665
300143.SZ,19,11491.043,17258.652983333333,30176.913158333336
300144.SZ,1,13123.317666666666,13123.317666666666,13123.317666666666
300145.SZ,3,1349.597675,1416.94935,5784.747258333334
300146.SZ,1,7250.216666666666,7250.216666666666,7250.216666666666
300147.SZ,33,2880.0446833333335,10068.421666666667,17312.49233333333
300148.SZ,49,4306.8966666666665,7208.5115,11497.252
300149.SZ,31,2880.86225,5765.8223333333335,12233.626158333333
300150.SZ,42,2871.3622875,7897.080166666667,14034.447220833334
300151.SZ,11,5031.1255,8658.405183333334,31707.202575000003
300152.SZ,72,1439.2590375,4294.609666666666,7197.598945833333
300153.SZ,17,8687.49785,25913.046516666665,40213.82351666666
300154.SZ,15,12228.873841666667,17235.336016666668,37352.6435
300155.SZ,49,2853.6510166666667,8635.237833333333,12911.420833333334
300157.SZ,60,1458.0387875000001,4321.137508333333,10067.4820125
300158.SZ,37,5527.134016666667,10077.384516666667,17317.382483333335
300159.SZ,87,1442.3698333333332,4297.087166666666,7196.232491666667
300160.SZ,4,8963.410583333332,14379.815499999999,30968.271291666668
300161.SZ,12,2509.8070541666666,7921.301091666666,11524.084829166666
300162.SZ,33,4318.48685,8643.44315,15842.330483333333
300163.SZ,30,1441.8882916666666,2869.0099250000003,7082.5821375
300164.SZ,34,3598.2116499999997,10649.753158333333,16198.964345833334
300165.SZ,18,1439.2835125,7212.536416666667,11863.831570833334
300166.SZ,9,5769.1385,24471.738833333333,44606.489316666666
300167.SZ,49,1437.6085,2875.5544833333333,4328.906683333334
300168.SZ,3,5048.776008333333,10093.065333333334,10093.677
300169.SZ,47,2161.5046583333333,8574.790016666666,14399.601841666667
300170.SZ,8,2575.3922208333333,23641.122408333333,52565.21512916667
300171.SZ,23,6617.125241666667,14439.18915,31610.632841666666
300172.SZ,20,5384.937954166667,12243.841416666666,23791.3638
300173.SZ,5,8628.04415,15640.5735,17276.569016666668
300174.SZ,10,9348.407675,19447.839,43921.072458333336
300175.SZ,30,7553.024141666667,10084.394258333334,20162.091041666667
300176.SZ,30,5587.156691666667,11513.018008333333,21215.294125
300177.SZ,38,4321.049916666667,10077.979016666666,14028.251704166667
300179.SZ,19,5031.668508333333,15820.603183333333,24352.86684166667
300180.SZ,25,2878.316333333333,5767.037666666667,12765.963333333333
300181.SZ,4,15.829329166666668,18.506833333333333,5058.318370833334
300182.SZ,16,5412.13165,10689.751416666666,27699.223816666665
300183.SZ,13,7199.350166666667,12976.476983333334,21598.653683333334
300184.SZ,19,4319.796666666667,17265.650333333335,36007.82035
300185.SZ,78,1443.2611124999999,4306.19335,7194.583820833333
300187.SZ,8,6117.332158333333,15073.279658333333,21953.417045833332
300188.SZ,19,1451.4563333333333,7384.70665,13661.5856
300189.SZ,86,1738.6447041666668,4311.897158333333,7197.408158333334
300190.SZ,11,8606.644741666667,11246.396666666667,18724.094758333333
300191.SZ,10,4320.1779166666665,12274.796591666667,18284.992920833334
300192.SZ,21,10083.196833333333,18726.43635,33120.40215
300193.SZ,2,165236.28007916667,190790.50449166668,216344.72890416667
300194.SZ,6,14368.844208333332,20154.3375,62649.43855416666
300195.SZ,13,11441.77385,23050.385833333334,28802.71965
300196.SZ,10,35287.88720833333,45358.10666666667,57214.777487499996
300197.SZ,33,2675.515,4366.083666666666,9860.32365
300198.SZ,83,1436.11475,2879.180516666667,7199.102325
300199.SZ,31,5039.7837500000005,11519.152016666667,20963.277566666664
300200.SZ,24,7191.836420833333,12255.647816666667,21618.681791666666
300201.SZ,15,2732.572,7195.717166666666,18006.553075
300203.SZ,6,18340.248675,29424.38315,34145.433787500006
300204.SZ,36,2859.7943166666664,10819.702075000001,21402.765825000002
300205.SZ,58,1439.7703333333334,4312.546408333334,7116.5415125
300206.SZ,9,5744.066,20154.41083333333,69124.50148333333
300207.SZ,6,19481.204087500002,38842.18585,58337.857724999994
300208.SZ,102,1438.8422208333334,3578.9750833333333,5759.897404166666
300209.SZ,39,1444.4719916666668,4317.150483333333,7202.30975
300210.SZ,3,2890.4184166666664,5780.575333333333,12969.456916666668
300211.SZ,15,5035.8606666666665,15836.3835,35277.87874166667
300212.SZ,30,4757.399829166667,10192.207508333333,20151.14125
300213.SZ,15,5754.555825,25924.367166666667,51083.91599166667
300214.SZ,3,13.223841666666665,19.505,7925.579925
300215.SZ,24,6834.644666666667,14390.350241666667,17636.184304166665
300217.SZ,4,3110.9415125,15977.939583333333,32017.312358333333
300218.SZ,9,4322.960683333334,14435.501483333333,24484.92215
300219.SZ,13,21523.560183333335,28808.9245,51832.181516666664
300220.SZ,3,2840.536575,4342.831816666667,5065.151158333334
300221.SZ,14,10420.402720833334,17987.05150833333,36704.57041666666
300222.SZ,10,2730.8603375000002,8595.653841666666,19090.941791666668
300223.SZ,26,4719.951475,13540.186675,31174.17325
300224.SZ,14,8987.515266666667,20869.45841666667,37755.185625
300225.SZ,30,4317.592833333334,15083.528016666667,26596.219041666667
300226.SZ,26,7602.602470833333,12929.533991666667,25729.23890416667
300227.SZ,18,2478.0741666666663,10072.164908333332,19800.0328625
300228.SZ,17,2833.3980166666665,11515.844333333333,36085.111516666664
300229.SZ,12,13672.7821125,20887.82525,37420.32254166667
300230.SZ,4,17985.632041666668,36720.957675,62286.951883333335
300231.SZ,17,4313.434333333334,15856.860816666667,20155.9925
300232.SZ,4,5719.8958041666665,7917.942683333333,17670.544095833335
300233.SZ,15,5808.745591666667,19960.399833333333,48241.70716666667
300234.SZ,6,14231.573858333333,17286.61075,21226.73249166667
300235.SZ,29,5502.346316666667,8690.84665,25926.199833333332
300236.SZ,12,6832.932904166666,15214.658166666668,34872.28249583334
300237.SZ,19,2882.9604083333334,4288.647,5057.179158333333
300238.SZ,29,5749.479333333334,10089.2245,24489.725816666665
300239.SZ,26,3242.0499666666665,12852.232241666667,28023.19835
300240.SZ,22,7194.4141291666665,10068.303824999999,26273.4915
300241.SZ,30,1482.5831916666666,7208.547425000001,28075.784041666666
300242.SZ,86,1447.8854958333334,4316.24375,7199.4910125
300243.SZ,1,18719.580166666667,18719.580166666667,18719.580166666667
300244.SZ,38,5685.8986958333335,10116.401508333332,18624.363495833335
300245.SZ,36,4322.0284624999995,11408.34925,17615.899945833335
300246.SZ,22,8949.264054166666,12258.339,33450.77275416667
300247.SZ,37,1460.11815,6988.13885,15783.99435
300248.SZ,11,5648.7134166666665,10079.39365,18713.877416666666
300250.SZ,32,4321.9015125000005,7199.6815,19074.759291666665
300251.SZ,8,13435.469683333333,21568.772758333333,38587.033429166666
300252.SZ,25,2880.0145166666666,10070.025833333333,25908.043
300254.SZ,27,3599.9032500000003,10075.6675,18000.217658333335
300255.SZ,24,7209.393791666666,10087.155258333332,29474.679083333336
300256.SZ,31,1443.4680083333333,4227.072183333334,9306.882174999999
300257.SZ,26,4083.891625,9143.347408333333,23659.8834875
300258.SZ,23,3703.2934999999998,14407.288166666667,28749.475316666667
300259.SZ,12,6325.3512375,14388.694741666666,18724.708654166665
300260.SZ,8,2503.576595833333,5748.453575,17562.5286125
300261.SZ,26,4521.3404875,14379.859333333334,27184.493079166667
300262.SZ,10,4142.837291666667,5048.561675,14029.821541666668
300263.SZ,5,13009.601333333334,15732.405483333334,31674.522683333333
300264.SZ,56,2505.4169583333332,4321.05775,10445.910720833333
300265.SZ,26,6082.756245833333,12209.503075,28792.652495833332
300266.SZ,110,1423.4619291666666,2845.368833333333,5760.538500000001
300267.SZ,39,1482.3470750000001,5513.426983333334,8532.152583333333
300268.SZ,4,2511.1727666666666,3598.968175,5046.009416666667
300269.SZ,61,2880.0819833333335,5758.3965,8621.085016666666
300270.SZ,40,2879.2424166666665,7199.533991666667,19080.58920833333
300271.SZ,30,7557.027375,13660.579,19398.551291666667
300272.SZ,14,7922.0386708333335,12965.115849999998,19782.8405125
300274.SZ,31,7135.426916666667,10113.48865,23834.889075
300275.SZ,5,5767.123016666666,35994.87416666667,40300.64615
300276.SZ,14,1826.9011583333333,6478.334916666667,12227.179304166668
300277.SZ,25,7199.398683333333,14408.614816666666,28799.63381666667
300278.SZ,31,2841.4002499999997,5762.508833333333,18025.388741666666
300279.SZ,20,9327.623454166665,15114.838325,33110.25992916666
300280.SZ,73,2876.6445,4318.967833333333,8639.881483333333
300281.SZ,31,1444.9609916666666,8625.368983333334,15839.227683333334
300282.SZ,41,1438.838,2878.766833333333,5752.264816666667
300283.SZ,4,8262.01175,11501.64025,14023.466712500001
300284.SZ,1,48973.502316666665,48973.502316666665,48973.502316666665
300285.SZ,15,5053.453241666666,18689.953,38273.44484166667
300286.SZ,31,5022.0994083333335,10079.57015,25922.758
300287.SZ,69,1444.9616833333334,4306.12415,7199.3921666666665
300288.SZ,30,5747.269025,10807.823158333333,21241.3677875
300289.SZ,9,10050.670833333334,18713.052816666666,28804.5135
300290.SZ,22,1440.1240833333334,7920.146908333334,21599.280458333335
300291.SZ,27,7054.655666666667,12903.2075,20884.902741666665
300292.SZ,30,1759.7714416666668,11590.352416666667,24141.5082125
300293.SZ,21,8638.367166666667,11519.254333333334,28799.522683333333
300294.SZ,22,8514.218754166666,17386.937583333332,27998.987420833335
300295.SZ,2,15829.8123375,24471.553174999997,33113.294012499995
300296.SZ,12,19026.642041666666,32390.96375,54975.38620416667
300298.SZ,26,6051.978379166667,12280.082925,29865.306083333333
300299.SZ,38,2881.8387875,6490.348333333333,20816.478958333333
300300.SZ,18,1440.0005708333333,4303.9551833333335,8644.228383333333
300301.SZ,44,1414.741425,1459.7535750000002,4611.212945833333
300302.SZ,28,4317.362720833334,11517.950158333333,21237.4100875
300303.SZ,5,7169.79815,10146.413666666667,20166.210683333335
300304.SZ,6,2146.865875,7052.6357499999995,14303.7591125
300305.SZ,28,6818.1676625,11515.381166666666,23730.152995833334
